malabrupta,http://www.reta-vortaro.de/revo/art/abrupt.html#abrupt.mal0a
absceso,http://www.reta-vortaro.de/revo/art/absces.html#absces.0o
absciso ,http://www.reta-vortaro.de/revo/art/abscis.html#abscis.0o
absido,http://www.reta-vortaro.de/revo/art/absid.html#absid.0o
absideto,http://www.reta-vortaro.de/revo/art/absid.html#absid.0eto
absinto,http://www.reta-vortaro.de/revo/art/absint.html#absint.0o
absintaĵo,http://www.reta-vortaro.de/revo/art/absint.html#absint.0ajxo
absoluta,http://www.reta-vortaro.de/revo/art/absolu.html#absolu.0a
absolutismo,http://www.reta-vortaro.de/revo/art/absolu.html#absolu.0ismo
absolvi,http://www.reta-vortaro.de/revo/art/absolv.html#absolv.0i
absolvo,http://www.reta-vortaro.de/revo/art/absolv.html#absolv.0o
absorbi,http://www.reta-vortaro.de/revo/art/absorb.html#absorb.0i
absorbiĝi,http://www.reta-vortaro.de/revo/art/absorb.html#absorb.0igxi
abstini,http://www.reta-vortaro.de/revo/art/abstin.html#abstin.0i
abstinado,http://www.reta-vortaro.de/revo/art/abstin.html#abstin.0ado
abstinema,http://www.reta-vortaro.de/revo/art/abstin.html#abstin.0ema
abstinulo,http://www.reta-vortaro.de/revo/art/abstin.html#abstin.0ulo
abstinenco,http://www.reta-vortaro.de/revo/art/abstin1.html#abstin1.0o
abstrakta ,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0a
abstraktaĵo,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0ajxo
abstrakto,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0ajxo
abstrakteco ,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0eco
abstraktigi,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0igi
abstrakti ,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0i
abstraktismo ,http://www.reta-vortaro.de/revo/art/abstra.html#abstra.0ismo
abstrahi,http://www.reta-vortaro.de/revo/art/abstrah.html#abstrah.0i
absurda,http://www.reta-vortaro.de/revo/art/absurd.html#absurd.0a
absurdaĵo,http://www.reta-vortaro.de/revo/art/absurd.html#absurd.0ajxo
absurdo,http://www.reta-vortaro.de/revo/art/absurd.html#absurd.0ajxo
Abudabio,http://www.reta-vortaro.de/revo/art/abudabi.html#abudabi.A0o
abunda,http://www.reta-vortaro.de/revo/art/abund.html#abund.0a
abundi,http://www.reta-vortaro.de/revo/art/abund.html#abund.0i
abundo,http://www.reta-vortaro.de/revo/art/abund.html#abund.0o
abundeco,http://www.reta-vortaro.de/revo/art/abund.html#abund.0eco
malabunda,http://www.reta-vortaro.de/revo/art/abund.html#abund.mal0a
malabundi,http://www.reta-vortaro.de/revo/art/abund.html#abund.mal0i
malabundo,http://www.reta-vortaro.de/revo/art/abund.html#abund.mal0o
superabundi,http://www.reta-vortaro.de/revo/art/abund.html#abund.super0i
troabundi,http://www.reta-vortaro.de/revo/art/abund.html#abund.super0i
superabundo,http://www.reta-vortaro.de/revo/art/abund.html#abund.super0o
troabundo,http://www.reta-vortaro.de/revo/art/abund.html#abund.super0o
troabundeco,http://www.reta-vortaro.de/revo/art/abund.html#abund.super0o
abutmento,http://www.reta-vortaro.de/revo/art/abutme.html#abutme.0o
-ac,http://www.reta-vortaro.de/revo/art/ac.html#ac.0
